YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2566,"ไตรมาสที่ 1",ภาคกลาง,จันทบุรี,หญิง,168.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ตราด,ชาย,93.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ตราด,หญิง,79.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ฉะเชิงเทรา,ชาย,299.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ฉะเชิงเทรา,หญิง,252.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ปราจีนบุรี,ชาย,198.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ปราจีนบุรี,หญิง,187.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,นครนายก,ชาย,81.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,นครนายก,หญิง,72.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,สระแก้ว,ชาย,198.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,สระแก้ว,หญิง,168.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ราชบุรี,ชาย,256.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ราชบุรี,หญิง,219.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,กาญจนบุรี,ชาย,266.70,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,กาญจนบุรี,หญิง,225.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,สุพรรณบุรี,ชาย,267.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,สุพรรณบุรี,หญิง,220.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,นครปฐม,ชาย,435.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,นครปฐม,หญิง,410.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,สมุทรสาคร,ชาย,397.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,สมุทรสาคร,หญิง,378.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,สมุทรสงคราม,ชาย,55.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,สมุทรสงคราม,หญิง,45.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,เพชรบุรี,ชาย,155.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,เพชรบุรี,หญิง,131.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ประจวบคีรีขันธ์,ชาย,149.50,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคกลาง,ประจวบคีรีขันธ์,หญิง,127.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,เชียงใหม่,ชาย,557.90,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,เชียงใหม่,หญิง,498.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,ลำพูน,ชาย,119.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,ลำพูน,หญิง,110.20,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,ลำปาง,ชาย,191.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,ลำปาง,หญิง,159.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,อุตรดิตถ์,ชาย,113.60,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,อุตรดิตถ์,หญิง,91.10,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,แพร่,ชาย,101.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,แพร่,หญิง,88.80,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,น่าน,ชาย,129.00,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,น่าน,หญิง,112.40,พันคน,สำนักงานสถิติแห่งชาติ
2566,"ไตรมาสที่ 1",ภาคเหนือ,พะเยา,ชาย,98.50,พันคน,สำนักงานสถิติแห่งชาติ
